iter	Passed	Remaining
1666	27893	139433
1667	27910	139418
1668	27927	139402
1669	27944	139385
1670	27961	139370
1671	27978	139356
1672	27995	139340
1673	28012	139325
1674	28028	139307
1675	28045	139291
1676	28062	139274
1677	28079	139257
1678	28095	139240
1679	28112	139221
1680	28129	139207
1681	28145	139188
1682	28162	139173
1683	28179	139156
1684	28196	139142
1685	28213	139125
1686	28230	139109
1687	28247	139093
1688	28264	139078
1689	28281	139065
1690	28298	139049
1691	28316	139036
1692	28332	139020
1693	28349	139004
1694	28366	138988
1695	28383	138971
1696	28400	138954
1697	28416	138937
1698	28433	138922
1699	28450	138905
1700	28467	138888
1701	28483	138870
1702	28500	138852
1703	28516	138834
1704	28533	138819
1705	28550	138803
1706	28567	138786
1707	28583	138769
1708	28600	138751
1709	28616	138733
1710	28633	138715
1711	28650	138700
1712	28668	138687
1713	28685	138675
1714	28702	138658
1715	28719	138642
1716	28735	138623
1717	28752	138608
1718	28769	138593
1719	28786	138578
1720	28804	138563
1721	28821	138548
1722	28837	138531
1723	28854	138512
1724	28870	138496
1725	28887	138479
1726	28904	138465
1727	28921	138450
1728	28939	138435
1729	28955	138417
1730	28972	138401
1731	28989	138386
1732	29006	138370
1733	29022	138352
1734	29039	138333
1735	29056	138318
1736	29073	138303
1737	29090	138286
1738	29106	138270
1739	29123	138252
1740	29140	138236
1741	29156	138217
1742	29173	138201
1743	29189	138183
1744	29206	138166
1745	29223	138149
1746	29241	138137
1747	29258	138122
1748	29275	138107
1749	29292	138091
1750	29308	138072
1751	29325	138057
1752	29342	138040
1753	29358	138023
1754	29375	138007
1755	29392	137989
1756	29408	137971
1757	29426	137957
1758	29442	137940
1759	29459	137923
1760	29475	137906
1761	29492	137888
1762	29509	137873
1763	29526	137855
1764	29542	137838
1765	29559	137822
1766	29576	137807
1767	29593	137792
1768	29610	137775
1769	29627	137758
1770	29643	137741
1771	29661	137726
1772	29677	137709
1773	29694	137694
1774	29712	137679
1775	29729	137666
1776	29746	137653
1777	29763	137635
1778	29779	137617
1779	29796	137599
1780	29813	137582
1781	29829	137564
1782	29846	137547
1783	29863	137531
1784	29880	137519
1785	29897	137502
1786	29914	137488
1787	29932	137476
1788	29949	137461
1789	29966	137445
1790	29983	137427
1791	29999	137409
1792	30016	137394
1793	30033	137376
1794	30049	137358
1795	30065	137337
1796	30082	137321
1797	30099	137304
1798	30116	137288
1799	30133	137272
1800	30149	137255
1801	30166	137238
1802	30182	137220
1803	30200	137206
1804	30216	137189
1805	30233	137173
1806	30250	137155
1807	30267	137139
1808	30283	137122
1809	30300	137105
1810	30316	137087
1811	30333	137070
1812	30350	137055
1813	30367	137038
1814	30384	137024
1815	30401	137008
1816	30418	136993
1817	30436	136980
1818	30452	136962
1819	30469	136946
1820	30486	136931
1821	30503	136914
1822	30520	136896
1823	30536	136878
1824	30553	136862
1825	30570	136846
1826	30587	136830
1827	30604	136814
1828	30620	136797
1829	30637	136781
1830	30654	136763
1831	30671	136747
1832	30688	136731
1833	30704	136714
1834	30721	136696
1835	30738	136681
1836	30755	136665
1837	30772	136651
1838	30789	136635
1839	30806	136621
1840	30824	136607
1841	30840	136590
1842	30858	136576
1843	30874	136556
1844	30891	136541
1845	30908	136524
1846	30924	136507
1847	30941	136492
1848	30958	136477
1849	30975	136460
1850	30991	136441
1851	31008	136423
1852	31024	136406
1853	31041	136389
1854	31057	136370
1855	31074	136352
1856	31091	136335
1857	31107	136317
1858	31124	136300
1859	31140	136281
1860	31156	136263
1861	31173	136245
1862	31189	136227
1863	31206	136208
1864	31222	136190
1865	31239	136175
1866	31256	136159
1867	31273	136143
1868	31290	136126
1869	31307	136110
1870	31323	136092
1871	31340	136075
1872	31357	136060
1873	31373	136042
1874	31390	136026
1875	31407	136010
1876	31424	135993
1877	31441	135977
1878	31457	135958
1879	31474	135942
1880	31490	135924
1881	31507	135907
1882	31524	135892
1883	31541	135877
1884	31558	135859
1885	31574	135840
1886	31591	135824
1887	31607	135806
1888	31624	135789
1889	31640	135771
1890	31657	135754
1891	31674	135736
1892	31690	135718
1893	31707	135700
1894	31723	135684
1895	31742	135674
1896	31758	135656
1897	31775	135638
1898	31791	135621
1899	31808	135604
1900	31825	135590
1901	31842	135574
1902	31860	135561
1903	31877	135545
1904	31893	135525
1905	31910	135509
1906	31926	135491
1907	31943	135475
1908	31961	135462
1909	31977	135445
1910	31994	135427
1911	32011	135410
1912	32028	135396
1913	32044	135376
1914	32061	135360
1915	32078	135346
1916	32095	135328
1917	32111	135311
1918	32128	135296
1919	32145	135278
1920	32162	135261
1921	32178	135243
1922	32195	135227
1923	32212	135212
1924	32229	135194
1925	32245	135176
1926	32262	135162
1927	32279	135145
1928	32296	135129
1929	32312	135111
1930	32330	135096
1931	32347	135081
1932	32363	135063
1933	32380	135046
1934	32396	135027
1935	32413	135010
1936	32430	134995
1937	32447	134979
1938	32464	134963
1939	32480	134945
1940	32497	134929
1941	32514	134912
1942	32530	134893
1943	32546	134875
1944	32563	134860
1945	32580	134840
1946	32596	134823
1947	32613	134806
1948	32629	134789
1949	32646	134772
1950	32662	134753
1951	32680	134738
1952	32696	134720
1953	32713	134704
1954	32730	134687
1955	32746	134668
1956	32762	134649
1957	32779	134632
1958	32795	134615
1959	32812	134597
1960	32829	134581
1961	32846	134568
1962	32863	134551
1963	32879	134533
1964	32896	134516
1965	32913	134501
1966	32930	134484
1967	32945	134462
1968	32962	134442
1969	32978	134424
1970	32994	134405
1971	33011	134389
1972	33028	134372
1973	33044	134352
1974	33061	134336
1975	33077	134319
1976	33094	134302
1977	33111	134285
1978	33127	134267
1979	33143	134249
1980	33160	134233
1981	33177	134217
1982	33194	134198
1983	33210	134179
1984	33226	134161
1985	33243	134145
1986	33258	134123
1987	33275	134107
1988	33293	134092
1989	33309	134074
1990	33325	134056
1991	33342	134041
1992	33360	134026
1993	33376	134008
1994	33393	133992
1995	33410	133975
1996	33426	133957
1997	33443	133941
1998	33460	133927
1999	33476	133907
2000	33492	133888
2001	33509	133870
2002	33525	133852
2003	33542	133837
2004	33559	133818
2005	33576	133804
2006	33593	133786
2007	33609	133768
2008	33625	133749
2009	33641	133730
2010	33658	133714
2011	33675	133696
2012	33691	133679
2013	33708	133662
2014	33725	133646
2015	33741	133627
2016	33757	133606
2017	33773	133589
2018	33790	133571
2019	33807	133554
2020	33823	133535
2021	33837	133510
2022	33854	133494
2023	33870	133473
2024	33886	133453
2025	33902	133435
2026	33918	133415
2027	33935	133398
2028	33952	133383
2029	33969	133366
2030	33985	133347
2031	34002	133331
2032	34018	133314
2033	34035	133299
2034	34051	133276
2035	34067	133256
2036	34080	133228
2037	34097	133209
2038	34113	133191
2039	34129	133173
2040	34146	133155
2041	34162	133135
2042	34178	133117
2043	34194	133098
2044	34209	133074
2045	34224	133052
2046	34241	133035
2047	34258	133018
2048	34275	133004
2049	34291	132985
2050	34307	132965
2051	34326	132955
2052	34341	132931
2053	34357	132913
2054	34374	132896
2055	34390	132878
2056	34405	132856
2057	34422	132840
2058	34439	132823
2059	34455	132805
2060	34471	132785
2061	34488	132769
2062	34505	132751
2063	34521	132733
2064	34537	132713
2065	34551	132687
2066	34567	132669
2067	34583	132648
2068	34596	132615
2069	34612	132597
2070	34629	132582
2071	34645	132564
2072	34662	132546
2073	34678	132528
2074	34695	132512
2075	34712	132494
2076	34728	132475
2077	34744	132456
2078	34760	132437
2079	34776	132416
2080	34791	132394
2081	34808	132377
2082	34824	132358
2083	34840	132340
2084	34857	132323
2085	34873	132306
2086	34890	132288
2087	34906	132270
2088	34922	132249
2089	34938	132229
2090	34954	132211
2091	34971	132194
2092	34987	132177
2093	35004	132159
2094	35020	132142
2095	35037	132126
2096	35054	132110
2097	35070	132092
2098	35087	132074
2099	35103	132056
2100	35119	132038
2101	35136	132020
2102	35152	132000
2103	35167	131979
2104	35184	131962
2105	35200	131941
2106	35215	131920
2107	35231	131899
2108	35247	131880
2109	35262	131856
2110	35274	131822
2111	35289	131801
2112	35306	131784
2113	35322	131767
2114	35338	131747
2115	35355	131730
2116	35372	131715
2117	35388	131697
2118	35405	131680
2119	35422	131663
2120	35438	131646
2121	35454	131627
2122	35471	131611
2123	35487	131591
2124	35503	131571
2125	35519	131552
2126	35535	131532
2127	35551	131515
2128	35568	131499
2129	35585	131482
2130	35601	131464
2131	35618	131446
2132	35634	131426
2133	35650	131410
2134	35667	131392
2135	35683	131373
2136	35699	131355
2137	35715	131337
2138	35732	131318
2139	35748	131300
2140	35764	131282
2141	35780	131263
2142	35796	131243
2143	35812	131224
2144	35829	131206
2145	35845	131188
2146	35862	131171
2147	35878	131153
2148	35895	131136
2149	35911	131117
2150	35927	131097
2151	35943	131079
2152	35959	131062
2153	35976	131046
2154	35992	131027
2155	36008	131008
2156	36025	130991
2157	36042	130974
2158	36058	130955
2159	36075	130942
2160	36092	130924
2161	36108	130907
2162	36126	130892
2163	36141	130872
2164	36156	130848
2165	36173	130830
2166	36189	130813
2167	36205	130795
2168	36220	130771
2169	36234	130743
2170	36248	130719
2171	36265	130701
2172	36281	130683
2173	36298	130666
2174	36314	130648
2175	36331	130632
2176	36347	130614
2177	36363	130595
2178	36380	130578
2179	36396	130560
2180	36413	130544
2181	36429	130524
2182	36444	130503
2183	36461	130487
2184	36478	130470
2185	36494	130452
2186	36510	130434
2187	36527	130416
2188	36542	130395
2189	36558	130373
2190	36574	130356
2191	36589	130335
2192	36606	130317
2193	36621	130293
2194	36637	130274
2195	36653	130257
2196	36669	130238
2197	36686	130221
2198	36700	130197
2199	36717	130178
2200	36733	130161
2201	36749	130142
2202	36766	130124
2203	36782	130107
2204	36797	130083
2205	36813	130066
2206	36830	130049
2207	36847	130032
2208	36863	130013
2209	36878	129991
2210	36895	129976
2211	36912	129960
2212	36928	129942
2213	36945	129925
2214	36960	129904
2215	36975	129881
2216	36991	129861
2217	37006	129841
2218	37020	129812
2219	37036	129796
2220	37053	129777
2221	37069	129760
2222	37086	129743
2223	37102	129726
2224	37119	129708
2225	37132	129681
2226	37150	129668
2227	37168	129655
2228	37185	129638
2229	37201	129621
2230	37217	129602
2231	37233	129584
2232	37249	129564
2233	37265	129543
2234	37280	129524
2235	37298	129508
2236	37314	129490
2237	37330	129471
2238	37344	129446
2239	37361	129429
2240	37377	129411
2241	37393	129394
2242	37410	129376
2243	37426	129356
2244	37441	129336
2245	37458	129319
2246	37474	129301
2247	37490	129282
2248	37506	129263
2249	37523	129246
2250	37539	129227
2251	37554	129204
2252	37570	129185
2253	37584	129161
2254	37600	129140
2255	37616	129122
2256	37632	129104
2257	37649	129087
2258	37665	129069
2259	37682	129054
2260	37698	129036
2261	37715	129018
2262	37732	129004
2263	37749	128986
2264	37765	128967
2265	37781	128951
2266	37797	128933
2267	37814	128914
2268	37830	128895
2269	37846	128879
2270	37863	128862
2271	37879	128842
2272	37895	128824
2273	37911	128807
2274	37928	128789
2275	37944	128771
2276	37960	128752
2277	37977	128735
2278	37993	128717
2279	38010	128702
2280	38026	128684
2281	38042	128663
2282	38058	128645
2283	38075	128628
2284	38091	128610
2285	38104	128580
2286	38118	128555
2287	38132	128531
2288	38149	128513
2289	38165	128494
2290	38181	128477
2291	38197	128457
2292	38214	128442
2293	38231	128426
2294	38248	128410
2295	38263	128390
2296	38278	128367
2297	38292	128342
2298	38308	128323
2299	38324	128304
2300	38341	128286
2301	38356	128265
2302	38372	128248
2303	38388	128228
2304	38405	128212
2305	38421	128193
2306	38437	128173
2307	38453	128155
2308	38469	128138
2309	38485	128119
2310	38502	128101
2311	38518	128083
2312	38534	128064
2313	38550	128047
2314	38566	128028
2315	38583	128010
2316	38599	127992
2317	38615	127972
2318	38631	127954
2319	38647	127936
2320	38663	127918
2321	38679	127899
2322	38696	127883
2323	38712	127863
2324	38727	127843
2325	38742	127821
2326	38757	127796
2327	38773	127779
2328	38789	127761
2329	38805	127743
2330	38822	127726
2331	38838	127707
2332	38854	127689
2333	38870	127671
2334	38886	127652
2335	38903	127635
2336	38920	127618
2337	38936	127600
2338	38952	127582
2339	38968	127562
2340	38984	127545
2341	39001	127529
2342	39018	127512
2343	39034	127495
2344	39051	127478
2345	39067	127461
2346	39084	127444
2347	39100	127424
2348	39115	127404
2349	39132	127388
2350	39148	127368
2351	39163	127349
2352	39180	127331
2353	39196	127313
2354	39212	127294
2355	39228	127274
2356	39243	127255
2357	39259	127235
2358	39271	127204
2359	39288	127189
2360	39305	127173
2361	39321	127154
2362	39337	127135
2363	39352	127114
2364	39369	127096
2365	39385	127078
2366	39402	127063
2367	39419	127046
2368	39433	127023
2369	39450	127006
2370	39466	126988
2371	39483	126972
2372	39498	126952
2373	39513	126929
2374	39530	126912
2375	39546	126895
2376	39562	126875
2377	39577	126855
2378	39594	126838
2379	39611	126822
2380	39627	126803
2381	39642	126783
2382	39658	126765
2383	39675	126749
2384	39690	126725
2385	39703	126697
2386	39718	126677
2387	39734	126657
2388	39750	126640
2389	39766	126620
2390	39782	126602
2391	39797	126580
2392	39813	126561
2393	39829	126544
2394	39844	126520
2395	39859	126498
2396	39875	126481
2397	39892	126464
2398	39908	126445
2399	39925	126429
2400	39941	126413
2401	39958	126395
2402	39973	126376
2403	39989	126356
2404	40006	126340
2405	40022	126320
2406	40039	126305
2407	40055	126288
2408	40071	126270
2409	40087	126251
2410	40103	126233
2411	40120	126216
2412	40137	126199
2413	40153	126181
2414	40168	126161
2415	40184	126140
2416	40200	126122
2417	40216	126105
2418	40230	126081
2419	40245	126059
2420	40261	126040
2421	40277	126019
2422	40294	126006
2423	40311	125988
2424	40328	125974
2425	40345	125958
2426	40362	125942
2427	40378	125926
2428	40395	125908
2429	40410	125889
2430	40429	125877
2431	40445	125861
2432	40462	125844
2433	40478	125826
2434	40493	125805
2435	40508	125782
2436	40524	125763
2437	40541	125747
2438	40558	125731
2439	40574	125714
2440	40591	125698
2441	40607	125679
2442	40623	125661
2443	40639	125644
2444	40655	125625
2445	40671	125605
2446	40687	125586
2447	40703	125569
2448	40719	125551
2449	40736	125533
2450	40752	125515
2451	40768	125498
2452	40785	125481
2453	40801	125464
2454	40818	125448
2455	40834	125430
2456	40850	125411
2457	40867	125394
2458	40883	125378
2459	40899	125359
2460	40916	125341
2461	40932	125324
2462	40948	125307
2463	40965	125291
2464	40981	125273
2465	40998	125256
2466	41015	125240
2467	41030	125220
2468	41047	125203
2469	41063	125184
2470	41078	125162
2471	41093	125142
2472	41108	125122
2473	41125	125104
2474	41141	125087
2475	41158	125070
2476	41174	125053
2477	41190	125035
2478	41204	125010
2479	41220	124992
2480	41237	124974
2481	41253	124958
2482	41270	124940
2483	41286	124923
2484	41302	124906
2485	41319	124887
2486	41335	124870
2487	41352	124854
2488	41368	124837
2489	41384	124819
2490	41400	124800
2491	41417	124783
2492	41434	124768
2493	41451	124753
2494	41468	124736
2495	41482	124714
2496	41499	124698
2497	41516	124682
2498	41533	124665
2499	41548	124645
2500	41564	124628
2501	41581	124610
2502	41597	124594
2503	41614	124578
2504	41631	124562
2505	41647	124544
2506	41663	124526
2507	41679	124506
2508	41694	124484
2509	41710	124467
2510	41727	124450
2511	41742	124429
2512	41758	124410
2513	41774	124393
2514	41792	124379
2515	41808	124362
2516	41824	124344
2517	41841	124327
2518	41857	124309
2519	41873	124291
2520	41889	124273
2521	41906	124256
2522	41921	124236
2523	41937	124218
2524	41954	124203
2525	41971	124185
2526	41987	124167
2527	42003	124150
2528	42019	124131
2529	42036	124114
2530	42051	124094
2531	42068	124078
2532	42084	124059
2533	42099	124039
2534	42115	124020
2535	42131	124003
2536	42148	123986
2537	42164	123968
2538	42181	123951
2539	42198	123936
2540	42214	123918
2541	42230	123901
2542	42246	123883
2543	42263	123867
2544	42280	123850
2545	42296	123832
2546	42312	123815
2547	42329	123797
2548	42345	123781
2549	42361	123762
2550	42378	123746
2551	42395	123730
2552	42411	123711
2553	42428	123696
2554	42444	123679
2555	42461	123662
2556	42477	123644
2557	42494	123628
2558	42511	123612
2559	42527	123595
2560	42543	123577
2561	42560	123560
2562	42576	123543
2563	42592	123526
2564	42608	123507
2565	42624	123488
2566	42641	123471
2567	42656	123451
2568	42672	123434
2569	42689	123417
2570	42704	123397
2571	42721	123379
2572	42737	123361
2573	42753	123344
2574	42769	123325
2575	42786	123308
2576	42802	123292
2577	42820	123278
2578	42836	123260
2579	42853	123244
2580	42869	123228
2581	42886	123212
2582	42903	123194
2583	42920	123180
2584	42936	123163
2585	42953	123147
2586	42969	123129
2587	42985	123109
2588	43001	123090
2589	43017	123072
2590	43033	123054
2591	43049	123036
2592	43067	123022
2593	43083	123005
2594	43099	122987
2595	43114	122966
2596	43130	122946
2597	43145	122927
2598	43161	122908
2599	43177	122890
2600	43193	122872
2601	43210	122856
2602	43227	122840
2603	43243	122823
2604	43260	122806
2605	43275	122785
2606	43292	122768
2607	43308	122751
2608	43324	122733
2609	43340	122715
2610	43356	122695
2611	43372	122677
2612	43388	122658
2613	43404	122641
2614	43420	122624
2615	43436	122605
2616	43452	122588
2617	43469	122570
2618	43485	122552
2619	43501	122535
2620	43518	122517
2621	43533	122498
2622	43550	122483
2623	43567	122466
2624	43583	122448
2625	43599	122430
2626	43615	122412
2627	43632	122395
2628	43648	122379
2629	43664	122360
2630	43680	122343
2631	43697	122326
2632	43713	122308
2633	43729	122289
2634	43745	122272
2635	43761	122253
2636	43777	122236
2637	43794	122219
2638	43811	122203
2639	43828	122187
2640	43844	122169
2641	43860	122152
2642	43876	122132
2643	43892	122115
2644	43908	122098
2645	43924	122079
2646	43940	122061
2647	43958	122047
2648	43973	122027
2649	43989	122008
2650	44005	121990
2651	44020	121969
2652	44036	121952
2653	44052	121931
2654	44068	121914
2655	44084	121897
2656	44101	121881
2657	44115	121857
2658	44131	121838
2659	44146	121819
2660	44163	121802
2661	44175	121772
2662	44191	121753
2663	44206	121734
2664	44223	121717
2665	44239	121698
2666	44255	121680
2667	44270	121662
2668	44286	121642
2669	44300	121618
2670	44316	121601
2671	44333	121586
2672	44351	121571
2673	44367	121554
2674	44383	121536
2675	44399	121518
2676	44416	121501
2677	44430	121479
2678	44447	121462
2679	44464	121448
2680	44481	121431
2681	44497	121414
2682	44513	121395
2683	44529	121376
2684	44545	121359
2685	44561	121341
2686	44578	121325
2687	44595	121309
2688	44610	121290
2689	44625	121267
2690	44640	121248
2691	44657	121231
2692	44673	121213
2693	44689	121197
2694	44706	121179
2695	44722	121163
2696	44739	121145
2697	44755	121128
2698	44772	121112
2699	44788	121095
2700	44803	121075
2701	44818	121053
2702	44834	121035
2703	44851	121019
2704	44867	121000
2705	44881	120978
2706	44896	120957
2707	44912	120939
2708	44928	120921
2709	44945	120903
2710	44960	120882
2711	44976	120865
2712	44991	120845
2713	45007	120827
2714	45023	120809
2715	45039	120790
2716	45055	120772
2717	45071	120754
2718	45087	120737
2719	45103	120718
2720	45116	120691
2721	45132	120673
2722	45147	120653
2723	45163	120635
2724	45179	120617
2725	45195	120598
2726	45211	120580
2727	45227	120561
2728	45242	120542
2729	45258	120522
2730	45274	120505
2731	45289	120485
2732	45305	120467
2733	45321	120448
2734	45336	120428
2735	45351	120406
2736	45367	120387
2737	45383	120371
2738	45398	120349
2739	45414	120332
2740	45431	120315
2741	45446	120296
2742	45463	120279
2743	45479	120261
2744	45495	120242
2745	45511	120225
2746	45526	120206
2747	45540	120182
2748	45557	120165
2749	45573	120147
2750	45586	120121
2751	45601	120102
2752	45617	120083
2753	45633	120065
2754	45650	120049
2755	45666	120031
2756	45682	120014
2757	45698	119996
2758	45714	119978
2759	45730	119960
2760	45745	119939
2761	45761	119921
2762	45777	119903
2763	45793	119884
2764	45809	119866
2765	45824	119846
2766	45840	119827
2767	45856	119809
2768	45871	119789
2769	45888	119773
2770	45904	119756
2771	45920	119737
2772	45937	119723
2773	45954	119707
2774	45970	119689
2775	45987	119674
2776	46004	119657
2777	46020	119641
2778	46034	119616
2779	46049	119597
2780	46066	119579
2781	46082	119562
2782	46098	119545
2783	46113	119523
2784	46128	119503
2785	46144	119485
2786	46160	119466
2787	46176	119449
2788	46192	119431
2789	46209	119415
2790	46225	119398
2791	46242	119381
2792	46258	119364
2793	46274	119347
2794	46290	119329
2795	46307	119312
2796	46323	119295
2797	46339	119278
2798	46355	119259
2799	46371	119240
2800	46387	119223
2801	46403	119205
2802	46420	119189
2803	46436	119171
2804	46452	119153
2805	46468	119135
2806	46484	119117
2807	46500	119100
2808	46517	119084
2809	46533	119066
2810	46550	119051
2811	46566	119033
2812	46583	119016
2813	46599	118999
2814	46615	118981
2815	46631	118962
2816	46648	118947
2817	46665	118931
2818	46681	118914
2819	46698	118897
2820	46714	118880
2821	46731	118865
2822	46746	118845
2823	46763	118830
2824	46779	118812
2825	46795	118794
2826	46810	118772
2827	46826	118755
2828	46843	118740
2829	46859	118722
2830	46875	118704
2831	46892	118687
2832	46908	118669
2833	46924	118652
2834	46940	118634
2835	46955	118615
2836	46972	118598
2837	46989	118581
2838	47004	118563
2839	47020	118544
2840	47036	118526
2841	47052	118508
2842	47068	118490
2843	47084	118472
2844	47101	118456
2845	47115	118434
2846	47131	118416
2847	47147	118399
2848	47164	118382
2849	47180	118365
2850	47196	118348
2851	47211	118326
2852	47227	118308
2853	47243	118291
2854	47259	118272
2855	47275	118254
2856	47291	118236
2857	47307	118218
2858	47323	118201
2859	47338	118181
2860	47355	118164
2861	47370	118146
2862	47386	118127
2863	47402	118107
2864	47419	118092
2865	47435	118074
2866	47451	118057
2867	47468	118041
2868	47484	118025
2869	47500	118005
2870	47516	117989
2871	47533	117973
2872	47549	117954
2873	47565	117938
2874	47582	117921
2875	47598	117903
2876	47612	117881
2877	47629	117865
2878	47644	117845
2879	47661	117829
2880	47677	117811
2881	47692	117792
2882	47708	117774
2883	47725	117758
2884	47741	117741
2885	47756	117719
2886	47772	117702
2887	47788	117685
2888	47804	117667
2889	47821	117650
2890	47837	117632
2891	47853	117615
2892	47869	117598
2893	47885	117579
2894	47901	117560
2895	47913	117534
2896	47929	117514
2897	47943	117492
2898	47958	117473
2899	47975	117456
2900	47991	117438
2901	48005	117417
2902	48020	117396
2903	48036	117378
2904	48051	117358
2905	48067	117340
2906	48081	117317
2907	48094	117292
2908	48110	117273
2909	48124	117251
2910	48139	117230
2911	48153	117208
2912	48169	117191
2913	48185	117174
2914	48202	117156
2915	48218	117139
2916	48234	117120
2917	48249	117101
2918	48264	117082
2919	48278	117059
2920	48295	117042
2921	48308	117018
2922	48324	117000
2923	48340	116983
2924	48356	116965
2925	48372	116947
2926	48388	116929
2927	48404	116912
2928	48421	116895
2929	48436	116876
2930	48451	116854
2931	48467	116838
2932	48483	116820
2933	48500	116804
2934	48516	116786
2935	48532	116769
2936	48548	116751
2937	48564	116734
2938	48580	116716
2939	48596	116698
2940	48612	116680
2941	48629	116663
2942	48645	116646
2943	48661	116629
2944	48678	116612
2945	48694	116595
2946	48710	116578
2947	48727	116562
2948	48742	116543
2949	48759	116526
2950	48775	116508
2951	48791	116491
2952	48808	116474
2953	48823	116456
2954	48839	116439
2955	48857	116424
2956	48873	116406
2957	48889	116390
2958	48906	116373
2959	48922	116355
2960	48938	116339
2961	48954	116321
2962	48971	116304
2963	48987	116288
2964	49004	116271
2965	49021	116257
2966	49036	116237
2967	49053	116220
2968	49070	116204
2969	49086	116187
2970	49099	116163
2971	49115	116146
2972	49132	116128
2973	49148	116112
2974	49165	116096
2975	49181	116077
2976	49197	116061
2977	49211	116038
2978	49227	116021
2979	49243	116003
2980	49259	115984
2981	49275	115966
2982	49291	115949
2983	49307	115931
2984	49323	115914
2985	49340	115898
2986	49355	115877
2987	49370	115859
2988	49387	115842
2989	49403	115826
2990	49420	115809
2991	49436	115792
2992	49453	115776
2993	49469	115758
2994	49485	115741
2995	49501	115724
2996	49518	115707
2997	49534	115691
2998	49551	115674
2999	49567	115657
3000	49584	115641
3001	49600	115624
3002	49616	115607
3003	49633	115590
3004	49649	115573
3005	49666	115557
3006	49681	115538
3007	49698	115521
3008	49713	115503
3009	49730	115486
3010	49745	115467
3011	49762	115451
3012	49777	115432
3013	49794	115415
3014	49809	115395
3015	49824	115376
3016	49839	115357
3017	49856	115340
3018	49872	115321
3019	49887	115304
3020	49904	115288
3021	49921	115271
3022	49937	115254
3023	49954	115237
3024	49970	115221
3025	49986	115204
3026	50003	115187
3027	50018	115168
3028	50034	115151
3029	50051	115134
3030	50067	115117
3031	50082	115098
3032	50099	115081
3033	50115	115064
3034	50132	115048
3035	50148	115030
3036	50164	115013
3037	50180	114996
3038	50196	114978
3039	50212	114961
3040	50229	114945
3041	50246	114928
3042	50262	114911
3043	50278	114895
3044	50294	114876
3045	50310	114858
3046	50327	114842
3047	50342	114822
3048	50357	114803
3049	50373	114785
3050	50390	114769
3051	50406	114752
3052	50422	114735
3053	50439	114718
3054	50455	114701
3055	50472	114685
3056	50488	114669
3057	50505	114652
3058	50521	114634
3059	50537	114618
3060	50554	114601
3061	50570	114584
3062	50585	114565
3063	50601	114546
3064	50617	114529
3065	50634	114512
3066	50650	114496
3067	50666	114479
3068	50682	114460
3069	50698	114443
3070	50714	114426
3071	50731	114409
3072	50747	114392
3073	50763	114375
3074	50780	114359
3075	50796	114341
3076	50812	114323
3077	50828	114307
3078	50845	114291
3079	50862	114275
3080	50879	114259
3081	50895	114242
3082	50911	114225
3083	50927	114207
3084	50944	114190
3085	50961	114175
3086	50976	114157
3087	50994	114142
3088	51010	114124
3089	51026	114107
3090	51043	114092
3091	51060	114076
3092	51076	114058
3093	51092	114042
3094	51109	114025
3095	51125	114008
3096	51141	113990
3097	51157	113972
3098	51173	113956
3099	51188	113935
3100	51205	113919
3101	51221	113902
3102	51237	113883
3103	51252	113865
3104	51269	113849
3105	51285	113832
3106	51302	113816
3107	51318	113798
3108	51334	113781
3109	51350	113764
3110	51367	113747
3111	51383	113729
3112	51398	113711
3113	51415	113695
3114	51431	113676
3115	51447	113660
3116	51464	113643
3117	51479	113625
3118	51495	113607
3119	51511	113590
3120	51528	113574
3121	51544	113557
3122	51561	113540
3123	51577	113522
3124	51593	113506
3125	51610	113489
3126	51626	113471
3127	51642	113455
3128	51658	113437
3129	51674	113420
3130	51691	113403
3131	51705	113383
3132	51722	113366
3133	51739	113350
3134	51755	113334
3135	51772	113317
3136	51788	113300
3137	51805	113284
3138	51821	113267
3139	51837	113250
3140	51854	113233
3141	51870	113217
3142	51886	113199
3143	51902	113182
3144	51918	113164
3145	51934	113147
3146	51951	113131
3147	51967	113113
3148	51983	113096
3149	51999	113079
3150	52016	113063
3151	52033	113046
3152	52051	113034
3153	52069	113020
3154	52085	113003
3155	52102	112987
3156	52118	112970
3157	52132	112949
3158	52149	112932
3159	52165	112915
3160	52181	112898
3161	52198	112881
3162	52213	112862
3163	52229	112845
3164	52246	112828
3165	52262	112811
3166	52277	112791
3167	52293	112773
3168	52309	112756
3169	52325	112739
3170	52342	112723
3171	52358	112706
3172	52374	112688
3173	52390	112670
3174	52406	112653
3175	52422	112636
3176	52438	112618
3177	52454	112601
3178	52471	112584
3179	52487	112567
3180	52503	112550
3181	52519	112532
3182	52537	112518
3183	52554	112503
3184	52570	112485
3185	52586	112469
3186	52602	112450
3187	52618	112433
3188	52634	112416
3189	52651	112400
3190	52666	112380
3191	52682	112362
3192	52698	112344
3193	52714	112326
3194	52730	112309
3195	52746	112293
3196	52763	112276
3197	52779	112259
3198	52795	112242
3199	52812	112225
3200	52828	112208
3201	52844	112191
3202	52860	112174
3203	52876	112156
3204	52893	112140
3205	52909	112124
3206	52925	112105
3207	52941	112087
3208	52957	112070
3209	52973	112053
3210	52989	112035
3211	53005	112017
3212	53021	111999
3213	53036	111981
3214	53053	111965
3215	53070	111950
3216	53087	111934
3217	53104	111918
3218	53120	111901
3219	53136	111884
