iter	Logloss
2493	0.01465384386
2494	0.01465384386
2495	0.014653607
2496	0.014653607
2497	0.014653607
2498	0.014653607
2499	0.01465360017
2500	0.01465360017
2501	0.01465360017
2502	0.01465256432
2503	0.01465161467
2504	0.01465161467
2505	0.01465161467
2506	0.01465161467
2507	0.01465161467
2508	0.01465163356
2509	0.01465163356
2510	0.01465163356
2511	0.01465163356
2512	0.01465163356
2513	0.01465093592
2514	0.0146509244
2515	0.01465092784
2516	0.01465092784
2517	0.01465093816
2518	0.01465093816
2519	0.01465093816
2520	0.01465093816
2521	0.01465093816
2522	0.01465093816
2523	0.01465091771
2524	0.01465091771
2525	0.01465012192
2526	0.01465012192
2527	0.01465012192
2528	0.01465012192
2529	0.01465012453
2530	0.01465012453
2531	0.01465012453
2532	0.01465012453
2533	0.01465012453
2534	0.01465012453
2535	0.01465012453
2536	0.01465012453
2537	0.01465012453
2538	0.01465012453
2539	0.01465012453
2540	0.01465012453
2541	0.01465012453
2542	0.0146501168
2543	0.0146501168
2544	0.0146501168
2545	0.0146501168
2546	0.0146501168
2547	0.0146501168
2548	0.0146501168
2549	0.0146501168
2550	0.01464930804
2551	0.01464930804
2552	0.01464843932
2553	0.01464843932
2554	0.01464843932
2555	0.01464843932
2556	0.01464843932
2557	0.01464843932
2558	0.01464843932
2559	0.01464843932
2560	0.01464843932
2561	0.01464843932
2562	0.01464843932
2563	0.01464843932
2564	0.01464844159
2565	0.01464844159
2566	0.01464844159
2567	0.01464844159
2568	0.01464844159
2569	0.01464844159
2570	0.01464844159
2571	0.01464844159
2572	0.01464844159
2573	0.01464844159
2574	0.01464844414
2575	0.01464765223
2576	0.01464765223
2577	0.01464765223
2578	0.01464765223
2579	0.01464765223
2580	0.01464765223
2581	0.01464765223
2582	0.01464765223
2583	0.01464765223
2584	0.01464765223
2585	0.01464764931
2586	0.01464764931
2587	0.01464764931
2588	0.01464764931
2589	0.01464764931
2590	0.01464764931
2591	0.01464764931
2592	0.01464764931
2593	0.01464764931
2594	0.01464764931
2595	0.01464764931
2596	0.01464764931
2597	0.01464764931
2598	0.01464764931
2599	0.01464764931
2600	0.01464764931
2601	0.01464671203
2602	0.01464671203
2603	0.01464671203
2604	0.01464671203
2605	0.01464671953
2606	0.01464671953
2607	0.01464671953
2608	0.01464609255
2609	0.01464609255
2610	0.01464607918
2611	0.01464607918
2612	0.01464607918
2613	0.01464607918
2614	0.01464607918
2615	0.01464607918
2616	0.01464607918
2617	0.01464607918
2618	0.01464607918
2619	0.01464607918
2620	0.01464607918
2621	0.01464608375
2622	0.01464608375
2623	0.01464608375
2624	0.01464608375
2625	0.01464608375
2626	0.01464608375
2627	0.01464608375
2628	0.01464608375
2629	0.01464608375
2630	0.01464608375
2631	0.01464608375
2632	0.01464608375
2633	0.0146460824
2634	0.0146460824
2635	0.0146460824
2636	0.01464529133
2637	0.01464529133
2638	0.01464460638
2639	0.01464460638
2640	0.01464460638
2641	0.01464460638
2642	0.01464460638
2643	0.01464460638
2644	0.01464460918
2645	0.01464460918
2646	0.01464460918
2647	0.01464460918
2648	0.01464460918
2649	0.01464460918
2650	0.01464460918
2651	0.01464460198
2652	0.01464460198
2653	0.01464415986
2654	0.01464416069
2655	0.01464416069
2656	0.01464416069
2657	0.01464415705
2658	0.01464358885
2659	0.01464357788
2660	0.01464357788
2661	0.01464357788
2662	0.01464357788
2663	0.01464357788
2664	0.01464357788
2665	0.01464357788
2666	0.01464357788
2667	0.01464357788
2668	0.01464357788
2669	0.01464357788
2670	0.01464357788
2671	0.01464272133
2672	0.01464272133
2673	0.01464272133
2674	0.01464272133
2675	0.01464272133
2676	0.01464272133
2677	0.01464272133
2678	0.01464272358
2679	0.01464272358
2680	0.01464272358
2681	0.01464272358
2682	0.01464272358
2683	0.01464271851
2684	0.01464271851
2685	0.01464271851
2686	0.01464271851
2687	0.01464271851
2688	0.01464271851
2689	0.01464271851
2690	0.01464271851
2691	0.01464271851
2692	0.01464272518
2693	0.01464272518
2694	0.01464272518
2695	0.01464272518
2696	0.01464272518
2697	0.01464272518
2698	0.01464272518
2699	0.01464272518
2700	0.01464271723
2701	0.01464271723
2702	0.01464271723
2703	0.01464180579
2704	0.01464180579
2705	0.01464180579
2706	0.01464180579
2707	0.01464180579
2708	0.01464180579
2709	0.01464180579
2710	0.01464180579
2711	0.01464180579
2712	0.01464180579
2713	0.01464180579
2714	0.01464180579
2715	0.01464180579
2716	0.01464180579
2717	0.01464180579
2718	0.01464180579
2719	0.01464180579
2720	0.01464180579
2721	0.0146418029
2722	0.0146418029
2723	0.01464182996
2724	0.01464182996
2725	0.01464182996
2726	0.01464182996
2727	0.01464182492
2728	0.01464183001
2729	0.01464181967
2730	0.01464181967
2731	0.01464181967
2732	0.01464181967
2733	0.01464181967
2734	0.01464181118
2735	0.01464181043
2736	0.01464181043
2737	0.01464181043
2738	0.01464181043
2739	0.01464181043
2740	0.01464181043
2741	0.01464181043
2742	0.01464182069
2743	0.01464182069
2744	0.01464182069
2745	0.01464182069
2746	0.01464182238
2747	0.01464179272
2748	0.01464179272
2749	0.01464179272
2750	0.01464179966
2751	0.01464183181
2752	0.01464183181
2753	0.01464183181
2754	0.01464183181
2755	0.01464181193
2756	0.01464181193
2757	0.01464181193
2758	0.01464181193
2759	0.01464181193
2760	0.01464181193
2761	0.01464181193
2762	0.01464181193
2763	0.01464181193
2764	0.01464181193
2765	0.01464181193
2766	0.01464181193
2767	0.01464181193
2768	0.01464181193
2769	0.01464181193
2770	0.01464181193
2771	0.01464181092
2772	0.01464181092
2773	0.01464181092
2774	0.01464180903
2775	0.01464180903
2776	0.01464180903
2777	0.01464180903
2778	0.01464180903
2779	0.01464180903
2780	0.01464180903
2781	0.01464180903
2782	0.01464180903
2783	0.01464180903
2784	0.01464120113
2785	0.01464120113
2786	0.01464120113
2787	0.01464120113
2788	0.01464119682
2789	0.01464119682
2790	0.01464120176
2791	0.01464120176
2792	0.01464120176
2793	0.01464120176
2794	0.01464120176
2795	0.01464120176
2796	0.01464120176
2797	0.01464120176
2798	0.01464120176
2799	0.01464120176
2800	0.01464120176
2801	0.01464120176
2802	0.01464120176
2803	0.01464120176
2804	0.01464120176
2805	0.01464120176
2806	0.01464120962
2807	0.01464120962
2808	0.01464120962
2809	0.01464120962
2810	0.01464120962
2811	0.01464120962
2812	0.01464021778
2813	0.01464021778
2814	0.01464021778
2815	0.0146402202
2816	0.0146402202
2817	0.0146402202
2818	0.0146402202
2819	0.0146393847
2820	0.0146393847
2821	0.0146393847
2822	0.01463937816
2823	0.01463937816
2824	0.01463937816
2825	0.01463937816
2826	0.01463937816
2827	0.01463937816
2828	0.01463937816
2829	0.01463937816
2830	0.01463937816
2831	0.01463937816
2832	0.01463937816
2833	0.01463937816
2834	0.01463937816
2835	0.0146393756
2836	0.0146393756
2837	0.0146393756
2838	0.0146393756
2839	0.01463936878
2840	0.01463936878
2841	0.0146393743
2842	0.0146393743
2843	0.0146393743
2844	0.01463937024
2845	0.01463937323
2846	0.01463937323
2847	0.01463846314
2848	0.01463846314
2849	0.01463846314
2850	0.01463846314
2851	0.01463847841
2852	0.01463847841
2853	0.01463846745
2854	0.01463846745
2855	0.01463846745
2856	0.01463846745
2857	0.01463846745
2858	0.01463846745
2859	0.01463846311
2860	0.01463846311
2861	0.01463846311
2862	0.01463846311
2863	0.01463846311
2864	0.01463783132
2865	0.01463783183
2866	0.01463783183
2867	0.01463783183
2868	0.01463783183
2869	0.01463783183
2870	0.01463783183
2871	0.01463783192
2872	0.01463783192
2873	0.01463783192
2874	0.01463783192
2875	0.01463783192
2876	0.01463783192
2877	0.01463783192
2878	0.01463783352
2879	0.01463783352
2880	0.01463783352
2881	0.01463783028
2882	0.01463783028
2883	0.01463783028
2884	0.01463783028
2885	0.01463783028
2886	0.01463783028
2887	0.01463783028
2888	0.01463783018
2889	0.01463725599
2890	0.01463639171
2891	0.01463639171
2892	0.01463639171
2893	0.01463639171
2894	0.01463639171
2895	0.01463638981
2896	0.01463638981
2897	0.01463638981
2898	0.01463639551
2899	0.01463639551
2900	0.01463639551
2901	0.01463639551
2902	0.01463639551
2903	0.01463639551
2904	0.01463639551
2905	0.01463639551
2906	0.01463639551
2907	0.01463639389
2908	0.01463639389
2909	0.01463639389
2910	0.01463639389
2911	0.01463639214
2912	0.01463639214
2913	0.01463639214
2914	0.01463639214
2915	0.01463639214
2916	0.01463637656
2917	0.01463636737
2918	0.01463636737
2919	0.01463636737
2920	0.01463636737
2921	0.01463637539
2922	0.01463637539
2923	0.01463637539
2924	0.01463637539
2925	0.01463637539
2926	0.01463637539
2927	0.01463637539
2928	0.01463637539
2929	0.01463637539
2930	0.01463637539
2931	0.01463637539
2932	0.01463637539
2933	0.01463637539
2934	0.01463637539
2935	0.01463637539
2936	0.01463570617
2937	0.01463570617
2938	0.01463570617
2939	0.01463570617
2940	0.01463570617
2941	0.01463570617
2942	0.01463500204
2943	0.01463500204
2944	0.01463500204
2945	0.01463499582
2946	0.01463499582
2947	0.01463499582
2948	0.01463499582
2949	0.01463499582
2950	0.01463499582
2951	0.01463499582
2952	0.01463499582
2953	0.01463499582
2954	0.01463499582
2955	0.01463499582
2956	0.01463499582
2957	0.01463499582
2958	0.01463499582
2959	0.01463452111
2960	0.01463452111
2961	0.01463451831
2962	0.01463451831
2963	0.01463451831
2964	0.01463451831
2965	0.01463451831
2966	0.01463451831
2967	0.01463451831
2968	0.01463451287
2969	0.01463451287
2970	0.01463451287
2971	0.01463451313
2972	0.01463451313
2973	0.01463373739
2974	0.01463373739
2975	0.01463373739
2976	0.01463373739
2977	0.01463373739
2978	0.01463373739
2979	0.01463373739
2980	0.01463373739
2981	0.01463372592
2982	0.01463372592
2983	0.01463372592
2984	0.01463372592
2985	0.01463372592
2986	0.01463372592
2987	0.01463372592
2988	0.01463292675
2989	0.01463292675
2990	0.01463292675
2991	0.01463292675
2992	0.01463292675
2993	0.01463225
2994	0.01463225
2995	0.01463225
2996	0.01463225
2997	0.01463225
2998	0.01463122824
2999	0.01463057076
3000	0.01463057076
3001	0.01462988487
3002	0.01462988487
3003	0.01462988487
3004	0.01462988487
3005	0.01462988487
3006	0.01462988487
3007	0.01462988062
3008	0.01462988062
3009	0.01462988062
3010	0.01462988062
3011	0.01462988062
3012	0.01462988062
3013	0.01462988062
3014	0.01462988062
3015	0.01462988062
3016	0.01462988062
3017	0.01462879388
3018	0.01462879388
3019	0.01462879388
3020	0.01462879388
3021	0.01462879388
3022	0.01462879388
3023	0.01462879388
3024	0.01462879388
3025	0.01462879388
3026	0.01462879842
3027	0.01462879842
3028	0.01462879842
3029	0.01462791712
3030	0.01462791712
3031	0.01462792794
3032	0.01462792794
3033	0.01462792794
3034	0.01462792794
3035	0.01462792794
3036	0.01462792794
3037	0.01462792794
3038	0.01462792794
3039	0.01462715485
3040	0.01462715485
3041	0.01462714908
3042	0.01462714908
3043	0.01462714908
3044	0.01462714908
3045	0.01462714908
3046	0.01462714908
3047	0.01462714908
3048	0.01462714908
3049	0.01462714908
3050	0.0146265663
3051	0.0146265663
3052	0.01462656794
3053	0.01462656794
3054	0.01462581346
3055	0.01462581346
3056	0.01462581346
3057	0.01462581346
3058	0.01462581346
3059	0.01462581346
3060	0.01462581346
3061	0.01462581346
3062	0.01462581346
3063	0.01462581346
3064	0.01462581346
3065	0.01462581346
3066	0.01462581346
3067	0.01462581346
3068	0.01462581346
3069	0.01462501153
3070	0.01462501153
3071	0.01462501153
3072	0.01462501153
3073	0.01462501153
3074	0.01462501153
3075	0.01462501153
3076	0.01462501153
3077	0.01462501153
3078	0.01462501153
3079	0.01462501153
3080	0.01462501153
3081	0.01462501153
3082	0.01462501153
3083	0.01462501153
3084	0.01462501153
3085	0.01462501153
3086	0.01462501153
3087	0.01462501153
3088	0.01462501153
3089	0.01462499828
3090	0.01462499828
3091	0.01462499828
3092	0.01462499828
3093	0.01462499828
3094	0.01462499828
3095	0.01462499828
3096	0.01462499828
3097	0.01462499828
3098	0.01462499828
3099	0.01462499307
3100	0.01462499307
3101	0.01462499307
3102	0.01462499307
3103	0.01462499307
3104	0.01462499307
3105	0.01462499307
3106	0.01462499307
3107	0.01462499307
3108	0.01462499307
3109	0.01462499307
3110	0.01462499307
3111	0.01462499307
3112	0.01462499038
3113	0.01462499038
3114	0.01462499038
3115	0.01462499038
3116	0.01462499038
3117	0.01462499038
3118	0.01462499038
3119	0.01462499038
3120	0.01462499038
3121	0.01462500014
3122	0.01462500014
3123	0.01462500014
3124	0.01462500014
3125	0.01462500014
3126	0.01462500014
3127	0.01462500014
3128	0.01462500014
3129	0.01462500014
3130	0.01462500014
3131	0.01462500014
3132	0.01462500014
3133	0.01462498186
3134	0.01462498186
3135	0.01462498186
3136	0.01462498186
3137	0.01462498186
3138	0.01462498186
3139	0.01462498186
3140	0.01462498186
3141	0.01462498186
3142	0.01462498186
3143	0.01462498186
3144	0.01462498186
3145	0.01462413882
3146	0.01462413882
3147	0.01462413882
3148	0.01462413882
3149	0.01462413882
3150	0.01462413882
3151	0.01462413882
3152	0.01462413882
3153	0.01462413882
3154	0.01462413882
3155	0.01462413882
3156	0.01462413882
3157	0.01462413882
3158	0.01462413882
3159	0.01462413882
3160	0.01462413882
3161	0.01462413882
3162	0.01462413882
3163	0.01462413882
3164	0.01462413882
3165	0.01462413882
3166	0.01462412238
3167	0.01462412238
3168	0.01462412238
3169	0.01462412238
3170	0.01462412238
3171	0.01462412238
3172	0.01462412238
3173	0.01462363384
3174	0.01462363384
3175	0.01462363384
3176	0.01462363384
3177	0.01462363384
3178	0.01462363384
3179	0.01462363384
3180	0.01462363384
3181	0.01462363384
3182	0.01462292734
3183	0.01462292734
3184	0.01462292734
3185	0.01462292734
3186	0.01462292734
3187	0.01462292734
3188	0.01462292734
3189	0.01462292734
3190	0.01462292734
3191	0.01462292734
3192	0.01462292734
3193	0.01462293348
3194	0.01462220286
3195	0.01462220286
3196	0.01462220286
3197	0.01462220286
3198	0.01462220286
3199	0.01462220286
3200	0.01462220286
3201	0.01462220286
3202	0.01462220286
3203	0.0146213684
3204	0.0146213684
3205	0.0146213684
3206	0.0146213684
3207	0.0146213684
3208	0.0146213684
3209	0.0146213684
3210	0.0146213684
3211	0.0146213684
3212	0.0146213684
3213	0.0146213684
3214	0.0146213684
3215	0.0146213684
3216	0.0146213684
3217	0.0146213684
3218	0.0146213684
3219	0.01462057612
3220	0.01462057612
3221	0.01462057612
3222	0.01462057612
3223	0.01462057612
3224	0.01462057612
3225	0.01462057612
3226	0.01462057612
3227	0.01462057612
3228	0.01462000212
3229	0.01462000212
3230	0.01461942055
3231	0.01461942055
3232	0.01461942055
3233	0.01461942055
3234	0.01461942055
3235	0.01461942055
3236	0.01461942049
3237	0.01461942049
3238	0.01461941694
3239	0.01461941694
3240	0.01461941694
3241	0.01461941694
3242	0.01461941694
3243	0.01461941694
3244	0.01461941694
3245	0.01461941694
3246	0.01461941694
3247	0.01461941694
3248	0.01461941694
3249	0.01461941694
3250	0.01461941694
3251	0.01461941694
3252	0.01461858675
3253	0.01461858675
3254	0.01461858675
3255	0.01461858675
3256	0.01461859391
3257	0.01461859391
3258	0.01461859391
3259	0.01461859391
3260	0.01461859391
3261	0.01461859391
3262	0.01461859391
3263	0.01461859391
3264	0.01461859391
3265	0.01461859391
3266	0.01461859391
3267	0.01461859391
3268	0.01461859391
3269	0.01461859721
3270	0.01461859721
3271	0.01461859721
3272	0.01461859721
3273	0.01461859721
3274	0.01461859721
3275	0.01461859721
3276	0.01461859721
3277	0.01461859721
3278	0.01461859721
3279	0.01461808106
3280	0.01461808106
3281	0.01461808106
3282	0.01461808106
3283	0.01461808106
3284	0.01461808106
3285	0.01461808106
3286	0.01461807948
3287	0.01461807948
3288	0.01461807948
3289	0.01461807948
3290	0.01461807948
3291	0.01461807948
3292	0.01461807948
3293	0.01461807948
3294	0.01461807389
3295	0.01461807389
3296	0.01461807389
3297	0.01461807389
3298	0.01461807389
3299	0.01461807389
3300	0.01461807389
3301	0.01461807389
3302	0.01461807389
3303	0.01461807389
3304	0.01461807389
3305	0.01461807389
3306	0.01461807389
3307	0.01461807389
3308	0.01461807389
3309	0.01461807389
3310	0.01461807389
3311	0.01461807389
3312	0.01461807389
3313	0.01461807389
3314	0.01461807389
3315	0.01461807389
3316	0.0146180843
3317	0.0146180843
3318	0.0146180843
3319	0.01461808467
3320	0.01461808467
3321	0.01461808467
3322	0.01461733328
3323	0.01461733359
3324	0.01461732767
3325	0.01461732767
3326	0.01461732767
3327	0.01461732767
3328	0.01461732767
3329	0.01461732767
3330	0.01461732767
3331	0.01461732767
3332	0.01461732767
3333	0.01461732767
3334	0.01461732767
3335	0.01461732767
3336	0.01461732767
3337	0.01461732767
3338	0.01461732767
3339	0.01461732767
3340	0.01461732767
3341	0.01461732767
3342	0.01461732767
3343	0.01461732767
3344	0.01461732767
3345	0.01461732767
3346	0.01461733167
3347	0.01461733167
3348	0.01461733167
3349	0.01461733167
3350	0.01461733167
3351	0.01461733167
3352	0.01461733167
3353	0.01461733167
3354	0.01461733167
3355	0.01461733167
3356	0.01461733167
3357	0.01461733167
3358	0.01461733167
3359	0.01461733167
3360	0.01461733167
3361	0.01461733167
3362	0.01461733167
3363	0.01461733167
3364	0.01461733167
3365	0.01461733167
3366	0.01461733167
3367	0.01461733167
3368	0.01461733167
3369	0.01461733167
3370	0.01461733167
3371	0.01461732667
3372	0.01461732667
3373	0.01461732667
3374	0.01461732667
3375	0.01461732667
3376	0.01461732667
3377	0.01461732667
3378	0.01461732667
3379	0.01461732667
3380	0.01461732667
3381	0.01461656351
3382	0.01461656351
3383	0.01461656375
3384	0.01461656375
3385	0.01461656375
3386	0.01461656375
3387	0.0146156881
3388	0.0146156881
3389	0.0146156881
3390	0.0146156881
3391	0.0146156881
3392	0.0146156881
3393	0.0146156881
3394	0.0146156881
3395	0.0146156881
3396	0.0146156881
3397	0.0146156881
3398	0.0146156881
3399	0.0146156881
3400	0.0146156881
3401	0.0146149438
3402	0.0146149438
3403	0.0146149438
3404	0.01461413462
3405	0.01461413462
3406	0.01461413082
3407	0.01461413082
3408	0.01461413082
3409	0.01461413082
3410	0.01461413082
3411	0.01461413082
3412	0.01461413082
3413	0.01461413082
3414	0.01461413082
3415	0.01461413082
3416	0.01461413082
3417	0.01461413082
3418	0.01461413082
3419	0.01461413736
3420	0.01461413736
3421	0.01461413736
3422	0.01461413736
3423	0.01461413736
3424	0.01461413736
3425	0.01461413736
3426	0.01461413736
3427	0.01461413736
3428	0.01461413736
3429	0.01461413736
3430	0.01461413736
3431	0.01461413736
3432	0.01461413736
3433	0.01461413736
3434	0.01461413736
3435	0.01461413736
3436	0.01461413736
3437	0.01461413736
3438	0.01461413736
3439	0.01461413736
3440	0.01461413736
3441	0.01461413895
3442	0.01461413895
3443	0.01461413895
3444	0.01461414242
3445	0.01461414242
3446	0.01461414242
3447	0.01461414242
3448	0.01461414242
3449	0.01461414242
3450	0.01461414242
3451	0.01461413487
3452	0.01461413487
3453	0.01461413487
3454	0.01461413487
3455	0.01461413487
3456	0.01461413487
3457	0.01461413487
3458	0.01461413487
3459	0.01461413487
3460	0.01461413487
3461	0.01461413487
3462	0.01461413487
3463	0.01461413487
3464	0.01461413487
3465	0.01461413487
3466	0.01461414116
3467	0.01461334136
3468	0.01461334136
3469	0.01461334136
3470	0.01461334136
3471	0.01461334136
3472	0.01461334136
3473	0.01461334136
3474	0.01461334136
3475	0.01461334136
3476	0.01461334136
3477	0.01461334136
3478	0.01461334136
3479	0.01461334136
3480	0.01461334136
3481	0.01461334136
3482	0.01461334136
3483	0.01461334136
3484	0.01461334136
3485	0.01461334136
3486	0.01461334136
3487	0.01461334136
3488	0.01461334136
3489	0.01461334136
3490	0.01461334136
3491	0.01461334136
3492	0.01461334136
3493	0.01461334136
3494	0.01461334136
3495	0.01461334136
3496	0.01461334136
3497	0.01461334136
3498	0.01461334136
3499	0.01461334136
3500	0.01461334136
3501	0.01461334136
3502	0.01461334136
3503	0.01461334136
3504	0.01461260084
3505	0.01461260084
3506	0.01461260084
3507	0.01461260084
3508	0.01461260084
3509	0.01461260084
3510	0.01461260084
3511	0.01461260084
3512	0.01461260084
3513	0.01461260084
3514	0.01461260084
3515	0.01461260084
3516	0.01461260084
3517	0.01461261183
3518	0.01461261183
3519	0.01461261183
3520	0.01461261183
3521	0.01461261183
3522	0.01461261183
3523	0.01461261156
3524	0.01461260515
3525	0.01461260515
3526	0.01461261028
3527	0.01461261028
3528	0.01461261028
3529	0.01461261028
3530	0.01461261028
3531	0.01461261028
3532	0.01461261028
3533	0.01461261028
3534	0.01461261028
3535	0.01461261028
3536	0.01461261028
3537	0.01461261028
3538	0.01461261028
3539	0.01461261028
3540	0.01461261028
3541	0.01461261028
3542	0.01461261028
3543	0.01461261028
3544	0.01461261028
3545	0.01461261028
3546	0.01461261028
3547	0.01461261028
3548	0.01461261028
3549	0.01461261028
3550	0.01461261028
3551	0.01461261028
3552	0.01461260138
3553	0.01461260706
3554	0.01461260706
3555	0.01461260144
3556	0.01461260144
3557	0.01461260144
3558	0.01461260144
3559	0.01461260144
3560	0.01461260144
3561	0.01461260144
3562	0.01461260144
3563	0.01461260144
3564	0.01461260144
3565	0.01461260144
3566	0.01461260144
3567	0.01461260144
3568	0.01461260144
3569	0.01461260144
3570	0.01461260144
3571	0.01461260144
3572	0.01461260144
3573	0.01461260144
3574	0.01461260144
3575	0.01461260144
3576	0.01461260144
3577	0.01461260144
3578	0.01461260144
3579	0.01461260144
3580	0.01461259069
3581	0.01461259069
3582	0.01461260782
3583	0.01461260251
3584	0.01461260251
3585	0.01461259597
3586	0.01461259597
3587	0.01461259597
3588	0.01461259597
3589	0.01461259597
3590	0.01461259597
3591	0.01461260684
3592	0.01461260684
3593	0.01461260684
3594	0.01461260684
3595	0.01461260684
3596	0.01461260442
3597	0.01461260442
3598	0.01461260442
3599	0.01461260442
3600	0.01461260442
3601	0.01461260442
3602	0.01461260039
3603	0.01461260039
3604	0.01461260039
3605	0.01461260039
3606	0.01461260039
3607	0.0146126025
3608	0.0146126025
3609	0.0146126025
3610	0.0146126025
3611	0.0146126025
3612	0.0146126025
3613	0.0146126025
3614	0.0146126025
3615	0.0146126025
3616	0.0146126025
3617	0.01461259946
3618	0.01461259946
3619	0.01461259946
3620	0.01461259946
3621	0.01461259946
3622	0.01461259946
3623	0.01461259946
3624	0.01461259946
3625	0.01461259946
3626	0.01461260427
3627	0.01461260427
3628	0.01461260427
3629	0.01461260427
3630	0.01461260427
3631	0.01461260427
3632	0.01461260427
3633	0.01461260427
3634	0.01461260427
3635	0.01461260427
3636	0.01461260427
3637	0.01461260427
3638	0.01461260427
3639	0.01461260427
3640	0.01461260427
3641	0.01461260427
3642	0.01461260427
3643	0.01461260427
3644	0.01461260427
3645	0.01461260427
3646	0.01461260427
3647	0.01461260427
3648	0.01461260427
3649	0.01461260427
3650	0.01461260427
3651	0.01461260427
3652	0.01461260427
3653	0.01461260427
3654	0.01461260427
3655	0.01461260427
3656	0.01461260427
3657	0.01461260427
3658	0.01461260427
3659	0.01461260427
3660	0.01461260427
3661	0.01461260427
3662	0.01461260427
3663	0.01461260427
3664	0.01461260427
3665	0.01461260427
3666	0.01461260427
3667	0.01461260427
3668	0.01461186439
3669	0.01461186439
3670	0.01461186439
3671	0.01461186439
3672	0.01461186439
3673	0.01461186439
3674	0.01461186439
3675	0.01461186439
3676	0.01461186439
3677	0.01461186439
3678	0.01461186439
3679	0.01461186439
3680	0.01461186439
3681	0.01461186439
3682	0.01461186439
3683	0.01461186439
3684	0.01461186439
3685	0.01461186439
3686	0.01461186439
3687	0.01461186439
3688	0.01461186439
3689	0.01461186439
3690	0.01461186439
3691	0.01461186724
3692	0.01461186724
3693	0.01461186724
3694	0.01461186724
3695	0.01461186724
3696	0.01461186724
3697	0.01461187034
3698	0.01461187034
3699	0.01461187034
3700	0.01461187597
3701	0.01461187597
3702	0.01461187597
3703	0.01461187597
3704	0.01461187597
3705	0.01461187597
3706	0.01461187597
3707	0.01461187597
3708	0.01461187597
3709	0.01461187597
3710	0.01461187154
3711	0.0146110947
3712	0.0146110947
3713	0.0146110947
3714	0.0146110947
3715	0.0146110947
3716	0.01461110209
3717	0.01461109825
3718	0.01461109825
3719	0.01461109825
3720	0.01461052489
3721	0.01461052489
3722	0.01461052489
3723	0.01461052489
3724	0.01461052489
3725	0.01461052489
3726	0.01461052514
3727	0.01461052514
3728	0.01460983158
3729	0.01460983158
3730	0.01460983158
3731	0.01460983158
3732	0.01460983158
3733	0.01460983158
3734	0.01460983158
3735	0.01460983194
3736	0.01460983194
3737	0.01460983194
3738	0.01460983194
3739	0.01460983194
3740	0.01460983194
3741	0.01460983194
3742	0.01460983194
3743	0.01460983194
3744	0.01460983194
3745	0.01460983194
3746	0.01460983118
3747	0.01460983118
3748	0.01460983118
3749	0.01460983118
3750	0.01460983118
3751	0.01460983118
3752	0.01460983118
3753	0.01460983118
3754	0.01460983118
3755	0.01460983118
3756	0.01460983118
3757	0.01460983118
3758	0.01460983118
3759	0.01460983118
3760	0.01460983118
3761	0.01460983118
3762	0.01460983118
3763	0.01460983118
3764	0.01460983118
3765	0.01460983118
3766	0.01460983118
3767	0.01460983145
3768	0.01460983145
3769	0.01460983145
3770	0.01460983145
3771	0.01460983145
3772	0.01460983145
3773	0.01460983145
3774	0.01460983145
3775	0.01460983145
3776	0.01460983145
3777	0.01460983145
3778	0.01460983145
3779	0.01460983145
3780	0.01460983145
3781	0.01460983676
3782	0.01460983676
3783	0.01460983676
3784	0.01460983676
3785	0.01460983676
3786	0.01460983676
3787	0.01460983676
3788	0.01460983676
3789	0.01460983676
3790	0.01460983676
3791	0.01460982845
3792	0.01460982845
3793	0.01460982845
3794	0.01460982845
3795	0.01460982845
3796	0.01460982845
3797	0.01460982845
3798	0.01460982845
3799	0.01460982845
3800	0.01460982845
3801	0.01460982845
3802	0.01460982845
3803	0.01460982845
3804	0.01460982845
3805	0.01460982845
3806	0.01460982845
3807	0.01460982845
3808	0.01460982845
3809	0.01460982845
3810	0.01460982845
3811	0.01460982648
3812	0.01460982648
3813	0.01460982648
3814	0.01460982648
3815	0.01460982648
3816	0.01460982648
3817	0.01460982648
3818	0.01460982648
3819	0.01460982648
3820	0.01460982648
3821	0.01460982648
3822	0.01460982648
3823	0.01460982648
3824	0.01460982887
3825	0.01460982303
3826	0.01460982303
3827	0.01460982303
3828	0.01460982303
3829	0.01460982303
3830	0.01460982303
3831	0.01460982303
3832	0.01460982303
3833	0.01460930506
3834	0.01460930506
3835	0.01460930506
3836	0.01460930506
3837	0.01460930506
3838	0.01460930506
3839	0.01460930506
3840	0.01460930506
3841	0.01460930506
3842	0.01460930506
3843	0.01460930506
3844	0.01460930506
3845	0.01460930506
3846	0.01460930506
3847	0.01460930506
3848	0.01460930419
3849	0.01460930419
3850	0.01460930419
3851	0.01460930419
3852	0.01460930419
3853	0.01460930419
3854	0.01460930419
3855	0.01460930419
3856	0.01460930419
3857	0.01460930419
3858	0.01460930419
3859	0.01460870648
3860	0.01460870648
3861	0.01460870648
3862	0.01460870648
3863	0.01460870648
3864	0.01460870648
3865	0.01460870648
3866	0.01460870648
3867	0.01460870648
3868	0.01460870648
3869	0.01460809596
3870	0.01460809596
3871	0.01460810042
3872	0.01460810042
3873	0.01460810042
3874	0.01460810042
3875	0.01460810042
3876	0.01460810042
3877	0.01460810042
3878	0.01460810042
3879	0.01460810042
3880	0.01460810042
3881	0.01460810042
3882	0.01460810042
3883	0.01460810042
3884	0.01460810042
3885	0.01460810042
3886	0.01460810042
3887	0.01460810042
3888	0.01460810042
3889	0.01460810042
3890	0.01460809871
3891	0.01460809871
3892	0.01460809871
