iter	Passed	Remaining
3229	23983	50269
3230	23991	50262
3231	23998	50254
3232	24005	50245
3233	24015	50243
3234	24026	50244
3235	24033	50236
3236	24040	50227
3237	24046	50217
3238	24052	50207
3239	24058	50195
3240	24064	50184
3241	24069	50173
3242	24075	50163
3243	24083	50156
3244	24090	50147
3245	24097	50139
3246	24104	50131
3247	24112	50124
3248	24119	50116
3249	24125	50107
3250	24131	50095
3251	24136	50084
3252	24143	50076
3253	24150	50067
3254	24157	50060
3255	24164	50050
3256	24170	50039
3257	24176	50030
3258	24183	50022
3259	24190	50013
3260	24196	50002
3261	24202	49992
3262	24209	49984
3263	24216	49976
3264	24223	49967
3265	24230	49958
3266	24236	49950
3267	24243	49940
3268	24250	49932
3269	24255	49921
3270	24262	49912
3271	24269	49903
3272	24277	49897
3273	24284	49888
3274	24290	49879
3275	24298	49871
3276	24304	49863
3277	24310	49852
3278	24317	49843
3279	24324	49835
3280	24330	49825
3281	24338	49818
3282	24344	49808
3283	24350	49798
3284	24356	49788
3285	24363	49780
3286	24371	49773
3287	24378	49764
3288	24385	49756
3289	24390	49745
3290	24396	49735
3291	24402	49725
3292	24409	49715
3293	24415	49706
3294	24423	49699
3295	24430	49690
3296	24436	49681
3297	24443	49673
3298	24467	49698
3299	24475	49692
3300	24481	49683
3301	24489	49675
3302	24496	49668
3303	24502	49656
3304	24509	49648
3305	24516	49641
3306	24523	49633
3307	24529	49623
3308	24537	49616
3309	24543	49605
3310	24549	49596
3311	24556	49587
3312	24563	49578
3313	24570	49570
3314	24576	49561
3315	24583	49553
3316	24590	49544
3317	24597	49535
3318	24602	49524
3319	24608	49513
3320	24614	49503
3321	24621	49495
3322	24628	49485
3323	24634	49476
3324	24641	49467
3325	24647	49458
3326	24654	49450
3327	24661	49442
3328	24668	49432
3329	24674	49422
3330	24681	49414
3331	24688	49407
3332	24695	49398
3333	24702	49389
3334	24708	49380
3335	24713	49368
3336	24718	49356
3337	24725	49347
3338	24731	49336
3339	24737	49327
3340	24745	49319
3341	24751	49311
3342	24757	49300
3343	24763	49289
3344	24768	49278
3345	24775	49269
3346	24782	49260
3347	24788	49250
3348	24795	49242
3349	24801	49233
3350	24808	49224
3351	24815	49216
3352	24820	49204
3353	24825	49192
3354	24831	49182
3355	24838	49173
3356	24844	49164
3357	24851	49155
3358	24857	49145
3359	24863	49135
3360	24870	49125
3361	24875	49115
3362	24881	49105
3363	24889	49098
3364	24899	49095
3365	24908	49091
3366	24914	49082
3367	24920	49072
3368	24928	49064
3369	24935	49057
3370	24944	49052
3371	24952	49045
3372	24960	49039
3373	24965	49028
3374	24974	49023
3375	24983	49019
3376	24991	49014
3377	25000	49009
3378	25008	49003
3379	25020	49003
3380	25030	49002
3381	25038	48995
3382	25045	48988
3383	25052	48979
3384	25059	48970
3385	25065	48961
3386	25072	48952
3387	25079	48944
3388	25087	48937
3389	25093	48929
3390	25100	48920
3391	25107	48912
3392	25112	48900
3393	25119	48891
3394	25124	48879
3395	25130	48870
3396	25138	48863
3397	25144	48852
3398	25150	48843
3399	25158	48837
3400	25164	48827
3401	25170	48816
3402	25176	48807
3403	25183	48798
3404	25190	48790
3405	25196	48780
3406	25203	48772
3407	25210	48764
3408	25217	48756
3409	25223	48745
3410	25230	48737
3411	25237	48729
3412	25244	48720
3413	25250	48711
3414	25257	48703
3415	25263	48693
3416	25272	48689
3417	25280	48682
3418	25287	48673
3419	25294	48665
3420	25300	48656
3421	25307	48647
3422	25312	48636
3423	25320	48628
3424	25327	48621
3425	25334	48613
3426	25341	48604
3427	25346	48593
3428	25354	48586
3429	25361	48577
3430	25368	48570
3431	25376	48563
3432	25382	48554
3433	25389	48547
3434	25396	48537
3435	25403	48529
3436	25410	48521
3437	25417	48512
3438	25424	48504
3439	25430	48495
3440	25438	48488
3441	25444	48479
3442	25450	48468
3443	25455	48457
3444	25463	48450
3445	25489	48479
3446	25496	48471
3447	25504	48464
3448	25510	48455
3449	25516	48444
3450	25522	48435
3451	25527	48422
3452	25533	48412
3453	25539	48403
3454	25546	48395
3455	25554	48387
3456	25561	48379
3457	25569	48372
3458	25575	48364
3459	25582	48355
3460	25589	48346
3461	25596	48338
3462	25604	48332
3463	25611	48324
3464	25618	48317
3465	25625	48307
3466	25632	48299
3467	25638	48290
3468	25644	48280
3469	25651	48272
3470	25658	48263
3471	25664	48254
3472	25670	48244
3473	25676	48233
3474	25683	48225
3475	25690	48217
3476	25697	48209
3477	25703	48199
3478	25711	48192
3479	25718	48184
3480	25725	48176
3481	25732	48168
3482	25739	48160
3483	25746	48153
3484	25753	48144
3485	25759	48135
3486	25765	48124
3487	25772	48116
3488	25778	48106
3489	25785	48097
3490	25792	48089
3491	25798	48080
3492	25805	48072
3493	25811	48061
3494	25817	48053
3495	25824	48043
3496	25829	48032
3497	25836	48024
3498	25843	48016
3499	25849	48005
3500	25856	47998
3501	25863	47989
3502	25869	47980
3503	25875	47970
3504	25881	47960
3505	25887	47950
3506	25894	47942
3507	25900	47932
3508	25906	47922
3509	25914	47916
3510	25921	47907
3511	25928	47899
3512	25934	47890
3513	25942	47883
3514	25951	47879
3515	25958	47872
3516	25967	47865
3517	25972	47855
3518	25981	47851
3519	25990	47845
3520	25998	47840
3521	26006	47833
3522	26015	47828
3523	26022	47820
3524	26031	47817
3525	26043	47818
3526	26052	47813
3527	26059	47805
3528	26066	47796
3529	26073	47789
3530	26080	47781
3531	26087	47772
3532	26093	47763
3533	26101	47756
3534	26107	47746
3535	26114	47738
3536	26121	47729
3537	26127	47720
3538	26133	47709
3539	26139	47700
3540	26146	47692
3541	26151	47681
3542	26158	47673
3543	26165	47665
3544	26172	47656
3545	26178	47646
3546	26183	47636
3547	26190	47628
3548	26197	47618
3549	26204	47610
3550	26211	47603
3551	26218	47594
3552	26224	47585
3553	26232	47578
3554	26237	47567
3555	26243	47556
3556	26249	47547
3557	26256	47539
3558	26263	47531
3559	26269	47520
3560	26276	47514
3561	26283	47505
3562	26290	47497
3563	26297	47489
3564	26303	47479
3565	26310	47471
3566	26317	47463
3567	26324	47454
3568	26330	47445
3569	26337	47437
3570	26343	47427
3571	26350	47419
3572	26357	47410
3573	26364	47402
3574	26371	47394
3575	26378	47386
3576	26384	47377
3577	26390	47367
3578	26397	47358
3579	26404	47350
3580	26411	47343
3581	26418	47335
3582	26426	47328
3583	26433	47321
3584	26440	47312
3585	26446	47303
3586	26454	47295
3587	26461	47288
3588	26468	47280
3589	26474	47271
3590	26480	47261
3591	26506	47287
3592	26514	47280
3593	26521	47272
3594	26528	47263
3595	26534	47255
3596	26541	47246
3597	26548	47239
3598	26554	47228
3599	26562	47221
3600	26568	47212
3601	26575	47204
3602	26580	47192
3603	26587	47183
3604	26594	47176
3605	26600	47167
3606	26607	47158
3607	26613	47148
3608	26620	47141
3609	26628	47134
3610	26635	47126
3611	26642	47118
3612	26648	47109
3613	26655	47100
3614	26662	47092
3615	26668	47082
3616	26675	47075
3617	26682	47066
3618	26688	47056
3619	26695	47048
3620	26700	47037
3621	26706	47027
3622	26713	47018
3623	26719	47010
3624	26727	47003
3625	26733	46994
3626	26741	46987
3627	26748	46980
3628	26755	46971
3629	26763	46964
3630	26769	46955
3631	26775	46945
3632	26782	46937
3633	26789	46929
3634	26795	46920
3635	26802	46911
3636	26808	46902
3637	26814	46891
3638	26820	46882
3639	26827	46874
3640	26833	46865
3641	26840	46856
3642	26847	46847
3643	26853	46839
3644	26860	46830
3645	26867	46822
3646	26872	46811
3647	26879	46802
3648	26886	46794
3649	26892	46786
3650	26899	46777
3651	26905	46767
3652	26911	46758
3653	26918	46750
3654	26925	46741
3655	26931	46732
3656	26937	46722
3657	26945	46716
3658	26953	46710
3659	26962	46705
3660	26971	46700
3661	26980	46696
3662	26988	46689
3663	26997	46685
3664	27005	46679
3665	27013	46672
3666	27020	46664
3667	27028	46658
3668	27036	46652
3669	27044	46646
3670	27051	46638
3671	27061	46634
3672	27071	46633
3673	27079	46625
3674	27086	46617
3675	27092	46609
3676	27098	46599
3677	27104	46589
3678	27111	46581
3679	27118	46572
3680	27125	46564
3681	27130	46552
3682	27137	46546
3683	27144	46537
3684	27149	46526
3685	27156	46518
3686	27163	46509
3687	27169	46500
3688	27176	46493
3689	27183	46484
3690	27190	46476
3691	27197	46468
3692	27203	46458
3693	27209	46449
3694	27217	46443
3695	27227	46440
3696	27235	46434
3697	27246	46432
3698	27252	46423
3699	27259	46415
3700	27266	46407
3701	27275	46401
3702	27282	46393
3703	27288	46383
3704	27293	46373
3705	27300	46365
3706	27307	46357
3707	27314	46349
3708	27320	46339
3709	27326	46329
3710	27333	46321
3711	27339	46312
3712	27346	46303
3713	27352	46294
3714	27359	46286
3715	27366	46278
3716	27373	46271
3717	27379	46261
3718	27386	46253
3719	27392	46243
3720	27399	46234
3721	27405	46225
3722	27411	46216
3723	27418	46207
3724	27424	46198
3725	27431	46190
3726	27438	46182
3727	27444	46172
3728	27450	46163
3729	27456	46154
3730	27463	46145
3731	27469	46135
3732	27476	46127
3733	27482	46118
3734	27489	46110
3735	27495	46101
3736	27502	46092
3737	27529	46117
3738	27538	46113
3739	27544	46104
3740	27552	46096
3741	27558	46087
3742	27565	46080
3743	27573	46073
3744	27579	46064
3745	27587	46056
3746	27593	46048
3747	27599	46039
3748	27606	46030
3749	27612	46020
3750	27618	46010
3751	27624	46001
3752	27630	45991
3753	27637	45984
3754	27645	45976
3755	27651	45968
3756	27658	45960
3757	27664	45950
3758	27671	45943
3759	27678	45933
3760	27684	45925
3761	27691	45916
3762	27697	45907
3763	27703	45898
3764	27711	45891
3765	27718	45883
3766	27724	45874
3767	27730	45864
3768	27736	45855
3769	27744	45847
3770	27750	45838
3771	27756	45829
3772	27764	45823
3773	27770	45813
3774	27776	45803
3775	27783	45796
3776	27790	45788
3777	27797	45779
3778	27805	45774
3779	27812	45765
3780	27819	45757
3781	27827	45751
3782	27834	45742
3783	27841	45735
3784	27846	45724
3785	27853	45716
3786	27859	45706
3787	27866	45699
3788	27873	45691
3789	27879	45681
3790	27886	45673
3791	27891	45661
3792	27897	45652
3793	27904	45644
3794	27910	45635
3795	27916	45625
3796	27923	45616
3797	27929	45608
3798	27936	45600
3799	27942	45590
3800	27949	45582
3801	27956	45575
3802	27966	45571
3803	27973	45563
3804	27980	45555
3805	27986	45546
3806	27994	45540
3807	28003	45534
3808	28010	45527
3809	28019	45522
3810	28026	45514
3811	28033	45505
3812	28042	45502
3813	28051	45497
3814	28059	45491
3815	28066	45482
3816	28074	45476
3817	28084	45473
3818	28095	45471
3819	28101	45462
3820	28109	45456
3821	28115	45447
3822	28122	45439
3823	28128	45428
3824	28134	45420
3825	28141	45411
3826	28147	45401
3827	28154	45393
3828	28160	45385
3829	28167	45376
3830	28174	45368
3831	28180	45358
3832	28186	45350
3833	28193	45341
3834	28200	45334
3835	28207	45325
3836	28213	45315
3837	28219	45307
3838	28225	45297
3839	28231	45288
3840	28238	45279
3841	28245	45272
3842	28253	45265
3843	28260	45257
3844	28267	45249
3845	28274	45241
3846	28280	45232
3847	28286	45223
3848	28293	45215
3849	28301	45208
3850	28307	45199
3851	28313	45190
3852	28320	45182
3853	28326	45172
3854	28333	45164
3855	28338	45154
3856	28344	45144
3857	28351	45135
3858	28357	45126
3859	28363	45116
3860	28369	45108
3861	28376	45100
3862	28382	45090
3863	28389	45082
3864	28397	45076
3865	28404	45068
3866	28410	45059
3867	28417	45051
3868	28423	45041
3869	28430	45033
3870	28437	45025
3871	28445	45018
3872	28450	45008
3873	28457	44999
3874	28464	44991
3875	28469	44981
3876	28477	44974
3877	28484	44967
3878	28490	44957
3879	28497	44949
3880	28505	44943
3881	28510	44931
3882	28517	44924
3883	28523	44915
3884	28551	44940
3885	28559	44934
3886	28567	44927
3887	28574	44920
3888	28582	44912
3889	28589	44904
3890	28596	44896
3891	28603	44889
3892	28610	44880
3893	28617	44873
3894	28624	44865
3895	28631	44858
3896	28638	44850
3897	28646	44843
3898	28652	44834
3899	28658	44824
3900	28665	44817
3901	28672	44809
3902	28680	44802
3903	28686	44793
3904	28692	44783
3905	28699	44776
3906	28706	44768
3907	28713	44759
3908	28720	44752
3909	28726	44743
3910	28734	44736
3911	28741	44728
3912	28748	44721
3913	28754	44710
3914	28761	44703
3915	28768	44695
3916	28775	44687
3917	28783	44680
3918	28788	44670
3919	28795	44663
3920	28802	44655
3921	28808	44645
3922	28815	44636
3923	28821	44628
3924	28828	44620
3925	28835	44612
3926	28842	44604
3927	28848	44595
3928	28856	44587
3929	28862	44578
3930	28869	44571
3931	28876	44563
3932	28883	44555
3933	28889	44545
3934	28897	44539
3935	28903	44530
3936	28910	44522
3937	28916	44512
3938	28922	44504
3939	28929	44495
3940	28936	44488
3941	28942	44478
3942	28950	44471
3943	28957	44463
3944	28963	44454
3945	28970	44446
3946	28976	44437
3947	28983	44429
3948	28990	44421
3949	28997	44414
3950	29005	44407
3951	29012	44400
3952	29020	44393
3953	29029	44388
3954	29036	44380
3955	29045	44375
3956	29051	44366
3957	29058	44358
3958	29066	44351
3959	29074	44345
3960	29082	44339
3961	29089	44331
3962	29097	44325
3963	29105	44318
3964	29111	44310
3965	29121	44306
3966	29133	44305
3967	29140	44297
3968	29148	44291
3969	29155	44283
3970	29161	44275
3971	29168	44266
3972	29175	44258
3973	29182	44250
3974	29187	44240
3975	29194	44232
3976	29201	44224
3977	29207	44215
3978	29215	44208
3979	29221	44199
3980	29229	44192
3981	29235	44183
3982	29242	44175
3983	29249	44168
3984	29257	44160
3985	29263	44151
3986	29270	44144
3987	29277	44136
3988	29283	44127
3989	29289	44118
3990	29296	44110
3991	29303	44102
3992	29309	44093
3993	29315	44083
3994	29321	44074
3995	29329	44067
3996	29335	44058
3997	29342	44049
3998	29349	44041
3999	29355	44033
4000	29361	44023
4001	29368	44015
4002	29374	44006
4003	29382	43999
4004	29389	43992
4005	29394	43982
4006	29401	43973
4007	29407	43964
4008	29414	43956
4009	29419	43946
4010	29425	43936
4011	29432	43929
4012	29439	43920
4013	29445	43911
4014	29451	43901
4015	29457	43892
4016	29464	43885
4017	29470	43875
4018	29477	43867
4019	29484	43859
4020	29490	43850
4021	29496	43841
4022	29502	43831
4023	29508	43822
4024	29515	43814
4025	29522	43806
4026	29528	43797
4027	29534	43787
4028	29541	43780
4029	29550	43776
4030	29580	43801
4031	29586	43792
4032	29593	43785
4033	29600	43777
4034	29606	43768
4035	29614	43760
4036	29619	43751
4037	29626	43743
4038	29633	43734
4039	29639	43725
4040	29646	43718
4041	29652	43708
4042	29660	43702
4043	29666	43692
4044	29673	43684
4045	29677	43673
4046	29684	43665
4047	29691	43656
4048	29698	43648
4049	29705	43640
4050	29712	43633
4051	29719	43625
4052	29724	43614
4053	29731	43606
4054	29736	43597
4055	29744	43589
4056	29750	43580
4057	29756	43571
4058	29763	43563
4059	29770	43556
4060	29778	43549
4061	29784	43539
4062	29789	43529
4063	29795	43520
4064	29802	43512
4065	29808	43503
4066	29815	43495
4067	29823	43488
4068	29831	43483
4069	29839	43476
4070	29845	43466
4071	29851	43457
4072	29857	43447
4073	29862	43438
4074	29869	43430
4075	29876	43422
4076	29883	43414
4077	29889	43405
4078	29896	43396
4079	29903	43389
4080	29912	43384
4081	29919	43376
4082	29926	43368
4083	29931	43358
4084	29937	43348
4085	29943	43339
4086	29949	43330
4087	29955	43320
4088	29961	43312
4089	29968	43304
4090	29976	43297
4091	29982	43289
4092	29990	43282
4093	29997	43274
4094	30005	43267
4095	30012	43260
4096	30019	43252
4097	30027	43246
4098	30037	43241
4099	30043	43233
4100	30050	43225
4101	30057	43218
4102	30065	43210
4103	30072	43203
4104	30078	43194
4105	30085	43187
4106	30092	43179
4107	30099	43171
4108	30107	43165
4109	30115	43158
4110	30124	43153
4111	30134	43149
4112	30142	43144
4113	30150	43136
4114	30157	43129
4115	30164	43121
4116	30172	43114
4117	30178	43105
4118	30185	43097
4119	30192	43090
4120	30198	43080
4121	30204	43071
4122	30209	43061
4123	30215	43051
4124	30222	43043
4125	30227	43033
4126	30235	43026
4127	30242	43019
4128	30249	43011
4129	30254	43001
4130	30261	42993
4131	30268	42985
4132	30274	42976
4133	30280	42967
4134	30288	42960
4135	30295	42952
4136	30301	42942
4137	30307	42934
4138	30313	42924
4139	30320	42916
4140	30326	42907
4141	30332	42899
4142	30339	42891
4143	30345	42882
4144	30353	42875
4145	30359	42866
4146	30365	42857
4147	30373	42850
4148	30379	42842
4149	30387	42835
4150	30394	42827
4151	30401	42820
4152	30409	42812
4153	30415	42804
4154	30422	42796
4155	30430	42789
4156	30437	42782
4157	30444	42774
4158	30450	42765
4159	30458	42758
4160	30464	42750
4161	30471	42741
4162	30477	42732
4163	30484	42724
4164	30490	42716
4165	30496	42707
4166	30503	42698
4167	30510	42691
4168	30516	42682
4169	30522	42673
4170	30528	42664
4171	30535	42656
4172	30542	42648
4173	30549	42640
4174	30555	42631
4175	30562	42623
4176	30569	42615
4177	30590	42627
4178	30606	42632
4179	30614	42625
4180	30621	42617
4181	30627	42609
4182	30633	42599
4183	30639	42591
4184	30645	42581
4185	30652	42574
4186	30659	42566
4187	30666	42558
4188	30672	42548
4189	30679	42540
4190	30685	42532
4191	30692	42524
4192	30699	42516
4193	30706	42508
4194	30712	42499
4195	30720	42492
4196	30727	42484
4197	30733	42476
4198	30739	42467
4199	30747	42460
4200	30754	42452
4201	30760	42444
4202	30766	42435
4203	30773	42426
4204	30779	42418
4205	30786	42409
4206	30793	42402
4207	30799	42393
4208	30806	42385
4209	30813	42377
4210	30820	42370
4211	30827	42361
4212	30834	42353
4213	30840	42345
4214	30847	42337
4215	30852	42327
4216	30860	42320
4217	30867	42312
4218	30872	42302
4219	30879	42294
4220	30885	42286
4221	30892	42278
4222	30899	42270
4223	30905	42261
4224	30913	42254
4225	30920	42246
4226	30925	42236
4227	30931	42227
4228	30938	42218
4229	30944	42210
4230	30950	42200
4231	30957	42193
4232	30963	42184
4233	30969	42175
4234	30977	42168
4235	30984	42160
4236	30991	42152
4237	30998	42146
4238	31005	42137
4239	31013	42131
4240	31019	42123
4241	31026	42114
4242	31036	42111
4243	31043	42103
4244	31051	42097
4245	31060	42091
4246	31068	42084
4247	31076	42079
4248	31084	42073
4249	31092	42066
4250	31100	42059
4251	31108	42052
4252	31115	42045
4253	31123	42039
4254	31130	42031
4255	31138	42025
4256	31146	42018
4257	31159	42018
4258	31168	42013
4259	31175	42006
4260	31181	41996
4261	31188	41989
4262	31194	41980
4263	31200	41971
4264	31207	41963
4265	31213	41954
4266	31220	41947
4267	31227	41938
4268	31234	41931
4269	31241	41922
4270	31248	41915
4271	31255	41908
4272	31263	41901
4273	31270	41893
4274	31276	41884
4275	31282	41875
4276	31288	41867
4277	31295	41858
4278	31302	41850
4279	31308	41841
4280	31315	41834
4281	31322	41826
4282	31329	41819
4283	31336	41811
4284	31343	41802
4285	31349	41794
4286	31355	41786
4287	31362	41778
4288	31369	41769
4289	31376	41762
4290	31383	41754
4291	31389	41745
4292	31395	41736
4293	31403	41729
4294	31409	41721
4295	31415	41712
4296	31421	41702
4297	31428	41694
4298	31435	41686
4299	31441	41678
4300	31448	41669
4301	31454	41661
4302	31460	41652
4303	31466	41643
4304	31473	41635
4305	31477	41624
4306	31485	41617
4307	31492	41610
4308	31499	41602
4309	31507	41595
4310	31514	41588
4311	31522	41581
4312	31528	41573
4313	31536	41565
4314	31542	41556
4315	31548	41548
4316	31554	41539
4317	31562	41532
4318	31569	41524
4319	31575	41516
4320	31581	41507
4321	31588	41499
4322	31595	41491
4323	31720	41639
4324	31729	41633
4325	31737	41627
4326	31746	41621
4327	31752	41612
4328	31758	41603
4329	31765	41595
4330	31770	41585
4331	31778	41579
4332	31785	41571
4333	31791	41561
4334	31797	41553
4335	31804	41544
4336	31809	41534
4337	31816	41527
4338	31824	41521
4339	31831	41512
4340	31838	41505
4341	31846	41498
4342	31853	41491
4343	31860	41483
4344	31866	41474
4345	31872	41464
4346	31879	41457
4347	31885	41448
4348	31890	41437
4349	31897	41430
4350	31904	41422
4351	31911	41413
4352	31917	41405
4353	31924	41398
4354	31931	41390
4355	31938	41382
4356	31945	41374
4357	31953	41367
4358	31959	41359
4359	31967	41352
4360	31974	41344
4361	31979	41334
4362	31985	41324
4363	31991	41316
4364	31997	41307
4365	32003	41298
4366	32011	41291
4367	32018	41283
4368	32025	41275
4369	32033	41269
4370	32038	41259
4371	32044	41250
4372	32049	41240
4373	32056	41231
4374	32062	41223
4375	32069	41215
4376	32075	41206
4377	32083	41199
4378	32089	41191
4379	32096	41183
4380	32103	41175
4381	32110	41167
4382	32115	41157
4383	32123	41150
4384	32130	41143
4385	32136	41134
4386	32144	41128
4387	32153	41121
4388	32161	41116
4389	32168	41107
4390	32177	41103
4391	32184	41095
4392	32193	41089
4393	32200	41082
4394	32208	41075
4395	32216	41069
4396	32225	41064
4397	32231	41055
4398	32239	41048
4399	32249	41044
4400	32257	41038
4401	32265	41031
4402	32274	41027
4403	32285	41024
4404	32297	41022
4405	32303	41013
4406	32311	41007
4407	32318	40999
4408	32325	40991
4409	32331	40982
4410	32338	40974
4411	32345	40966
4412	32351	40958
4413	32359	40950
4414	32365	40942
4415	32372	40935
4416	32379	40926
4417	32385	40917
4418	32392	40910
4419	32398	40901
4420	32404	40892
4421	32411	40884
4422	32418	40876
4423	32425	40868
4424	32431	40860
4425	32437	40851
4426	32444	40843
4427	32451	40835
4428	32457	40827
4429	32465	40819
4430	32472	40812
4431	32479	40805
4432	32485	40795
4433	32491	40787
4434	32498	40778
4435	32505	40771
4436	32512	40763
4437	32518	40754
4438	32525	40746
4439	32532	40738
4440	32539	40731
4441	32545	40722
4442	32553	40715
4443	32559	40707
4444	32566	40699
4445	32573	40691
4446	32580	40683
4447	32587	40675
4448	32594	40667
4449	32601	40659
4450	32607	40651
4451	32614	40643
4452	32621	40635
4453	32628	40627
4454	32634	40619
4455	32641	40611
4456	32648	40603
4457	32654	40595
4458	32661	40586
4459	32668	40579
4460	32675	40571
4461	32682	40563
4462	32690	40557
4463	32696	40547
4464	32702	40539
4465	32709	40531
4466	32714	40521
4467	32746	40544
4468	32754	40538
4469	32762	40531
4470	32768	40522
4471	32775	40515
4472	32782	40507
4473	32788	40498
4474	32795	40490
4475	32801	40481
4476	32808	40473
4477	32815	40466
4478	32823	40459
4479	32831	40453
4480	32839	40446
4481	32846	40438
4482	32852	40430
4483	32858	40421
4484	32865	40412
4485	32872	40405
4486	32879	40397
4487	32885	40388
4488	32889	40377
4489	32897	40370
4490	32903	40362
4491	32909	40352
4492	32916	40345
4493	32923	40337
4494	32930	40329
4495	32938	40323
4496	32945	40316
4497	32953	40308
4498	32960	40301
4499	32966	40292
4500	32974	40285
4501	32980	40276
4502	32987	40269
4503	32993	40260
4504	33000	40252
4505	33007	40244
4506	33015	40238
4507	33022	40230
4508	33029	40222
4509	33036	40214
4510	33042	40205
4511	33049	40198
4512	33055	40190
4513	33061	40180
4514	33068	40173
4515	33076	40166
4516	33082	40157
4517	33089	40149
4518	33095	40140
4519	33103	40133
4520	33110	40126
4521	33117	40118
4522	33123	40110
4523	33130	40101
4524	33135	40092
4525	33142	40084
4526	33149	40076
4527	33155	40068
4528	33162	40059
4529	33168	40051
4530	33177	40045
4531	33184	40038
4532	33192	40031
4533	33200	40025
4534	33209	40019
4535	33216	40011
4536	33223	40003
4537	33231	39997
4538	33238	39990
4539	33247	39984
4540	33255	39978
4541	33263	39971
4542	33270	39963
4543	33277	39956
4544	33285	39949
4545	33292	39941
4546	33304	39940
4547	33313	39935
4548	33319	39926
4549	33326	39918
4550	33334	39912
4551	33341	39904
4552	33347	39895
4553	33353	39887
4554	33360	39878
4555	33367	39871
4556	33373	39861
4557	33380	39854
4558	33387	39846
4559	33394	39838
4560	33399	39829
4561	33406	39820
4562	33412	39812
4563	33419	39804
4564	33426	39796
4565	33432	39787
4566	33438	39778
4567	33444	39770
4568	33451	39761
4569	33457	39753
4570	33463	39745
4571	33470	39737
4572	33477	39729
4573	33484	39721
4574	33490	39712
4575	33497	39704
4576	33503	39696
4577	33510	39688
4578	33516	39680
4579	33524	39672
4580	33531	39664
4581	33537	39656
4582	33544	39648
4583	33550	39640
4584	33558	39633
4585	33564	39624
4586	33570	39615
4587	33576	39607
4588	33583	39599
4589	33590	39591
4590	33597	39583
4591	33604	39576
4592	33611	39568
4593	33618	39561
4594	33625	39552
4595	33632	39545
4596	33638	39536
4597	33646	39529
4598	33653	39522
4599	33659	39513
4600	33666	39505
4601	33673	39497
4602	33679	39489
4603	33686	39481
4604	33692	39472
4605	33699	39464
4606	33704	39455
4607	33712	39448
4608	33718	39439
4609	33725	39431
4610	33731	39423
4611	33738	39414
4612	33771	39438
4613	33779	39431
4614	33788	39425
4615	33795	39418
4616	33801	39409
4617	33807	39400
4618	33815	39393
4619	33822	39385
4620	33828	39377
4621	33834	39369
4622	33842	39361
4623	33849	39353
4624	33855	39345
4625	33861	39336
4626	33868	39329
4627	33875	39321
4628	33881	39312
4629	33889	39306
4630	33897	39299
4631	33903	39290
4632	33908	39280
4633	33915	39272
4634	33921	39263
4635	33927	39255
4636	33934	39247
4637	33940	39239
4638	33947	39231
4639	33953	39222
4640	33960	39214
4641	33967	39207
4642	33974	39198
4643	33980	39190
4644	33987	39182
4645	33993	39173
4646	34000	39166
4647	34007	39157
4648	34014	39151
4649	34022	39143
4650	34028	39135
4651	34034	39126
4652	34040	39117
4653	34047	39109
4654	34053	39101
4655	34060	39093
4656	34067	39085
4657	34073	39077
4658	34081	39070
4659	34088	39063
4660	34094	39054
4661	34101	39046
4662	34107	39037
4663	34115	39030
4664	34121	39022
4665	34130	39016
4666	34137	39009
4667	34143	39000
4668	34150	38992
4669	34156	38983
4670	34163	38975
4671	34169	38967
4672	34176	38959
4673	34183	38952
4674	34190	38944
4675	34197	38936
4676	34203	38928
4677	34212	38921
4678	34219	38914
4679	34227	38907
4680	34234	38900
4681	34243	38895
4682	34250	38887
4683	34259	38881
4684	34267	38875
4685	34273	38866
4686	34281	38860
4687	34289	38853
4688	34297	38846
4689	34304	38838
4690	34312	38833
4691	34321	38827
4692	34332	38824
4693	34342	38820
4694	34349	38812
4695	34356	38804
4696	34365	38799
4697	34372	38791
4698	34379	38783
4699	34386	38775
4700	34392	38767
4701	34399	38759
4702	34406	38752
4703	34412	38743
4704	34420	38736
4705	34430	38732
4706	34438	38725
4707	34447	38720
4708	34453	38711
4709	34460	38703
4710	34467	38695
4711	34473	38688
4712	34481	38680
4713	34487	38672
4714	34494	38664
4715	34501	38656
4716	34507	38647
4717	34514	38639
4718	34520	38631
4719	34526	38622
4720	34533	38615
4721	34540	38607
4722	34547	38599
4723	34554	38591
4724	34560	38582
4725	34566	38574
4726	34571	38565
4727	34579	38558
4728	34585	38549
4729	34593	38542
4730	34599	38534
4731	34606	38526
4732	34613	38518
4733	34620	38511
4734	34627	38503
4735	34634	38495
4736	34641	38488
4737	34646	38478
4738	34654	38471
4739	34662	38465
4740	34669	38457
4741	34677	38450
4742	34684	38443
4743	34691	38436
4744	34698	38427
4745	34704	38419
4746	34711	38411
4747	34718	38403
4748	34724	38395
4749	34730	38386
4750	34737	38379
4751	34745	38372
4752	34751	38363
4753	34758	38356
4754	34765	38348
4755	34799	38369
4756	34806	38362
4757	34813	38354
4758	34820	38347
4759	34827	38339
4760	34834	38331
4761	34840	38323
4762	34847	38314
4763	34853	38306
4764	34860	38299
4765	34867	38291
4766	34875	38284
4767	34883	38277
4768	34890	38270
4769	34896	38261
4770	34902	38253
4771	34909	38245
4772	34916	38237
4773	34920	38227
4774	34928	38220
4775	34935	38212
4776	34941	38203
4777	34947	38195
4778	34952	38185
4779	34959	38177
4780	34965	38169
4781	34973	38162
4782	34980	38154
